feature	method	group1	group2	p_values	adj_method	p_adjust	description
EC:2.1.1.223	edgeR	negative	positive	0.909845094500247	BH	1	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase
EC:2.1.1.226	edgeR	negative	positive	0.951779595260157	BH	1	23S rRNA (cytidine(1920)-2'-O)-methyltransferase
EC:2.1.1.227	edgeR	negative	positive	0.951779595260157	BH	1	16S rRNA (cytidine(1409)-2'-O)-methyltransferase
EC:2.1.1.228	edgeR	negative	positive	0.994198325696256	BH	1	tRNA (guanine(37)-N(1))-methyltransferase
EC:2.1.1.242	edgeR	negative	positive	0.245248004456956	BH	0.801590013146013	16S rRNA (guanine(1516)-N(2))-methyltransferase
EC:2.1.1.245	edgeR	negative	positive	0.976550958009324	BH	1	Co-methyltransferase
EC:2.1.1.246	edgeR	negative	positive	0.029338964821321	BH	0.151309942168386	methyltransferase
EC:2.1.1.248	edgeR	negative	positive	0.00167233654328552	BH	0.0123109941991283	[Methylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.249	edgeR	negative	positive	0.000936244604941305	BH	0.00722245838097578	[Dimethylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.250	edgeR	negative	positive	0.00234540663536112	BH	0.0170204212747945	[Trimethylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.257	edgeR	negative	positive	0.00400331253598744	BH	0.0266307312176556	tRNA (pseudouridine(54)-N(1))-methyltransferase
EC:2.1.1.258	edgeR	negative	positive	0.992249555334128	BH	1	Co-methyltransferase
EC:2.1.1.264	edgeR	negative	positive	0.200238743114826	BH	0.709726510345213	23S rRNA (guanine(2069)-N(7))-methyltransferase
EC:2.1.1.265	edgeR	negative	positive	0.00168152203090771	BH	0.0123109941991283	Tellurite methyltransferase
EC:2.1.1.266	edgeR	negative	positive	0.372085054561898	BH	1	23S rRNA (adenine(2030)-N(6))-methyltransferase
EC:2.1.1.271	edgeR	negative	positive	0.951764499003234	BH	1	Cobalt-precorrin-4 methyltransferase
EC:2.1.1.289	edgeR	negative	positive	0.0536718943540558	BH	0.246971423644227	Cobalt-precorrin-7 (C(5))-methyltransferase
EC:2.1.1.294	edgeR	negative	positive	1.2950575719188e-15	BH	3.34890943949707e-14	3-phospho-methyltransferase
EC:2.1.1.295	edgeR	negative	positive	6.02668324492677e-15	BH	1.27183798134317e-13	2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
EC:2.1.1.297	edgeR	negative	positive	0.998688972364272	BH	1	Peptide chain release factor N(5)-glutamine methyltransferase
EC:2.1.1.298	edgeR	negative	positive	0.235240381818414	BH	0.798338892825523	Ribosomal protein L3 N(5)-glutamine methyltransferase
EC:2.1.1.33	edgeR	negative	positive	0.974632011054475	BH	1	tRNA (guanine(46)-N(7))-methyltransferase
EC:2.1.1.34	edgeR	negative	positive	0.376426539869664	BH	1	tRNA (guanosine(18)-2'-O)-methyltransferase
EC:2.1.1.35	edgeR	negative	positive	0.520228043057189	BH	1	tRNA (uracil(54)-C(5))-methyltransferase
EC:2.1.1.37	edgeR	negative	positive	0.954522102993752	BH	1	DNA (cytosine-5-)-methyltransferase
EC:2.1.1.45	edgeR	negative	positive	0.99817280263651	BH	1	Thymidylate synthase
EC:2.1.1.61	edgeR	negative	positive	0.201567570712961	BH	0.713059845527931	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
EC:2.1.1.63	edgeR	negative	positive	0.991542441826404	BH	1	Methylated-DNA--[protein]-cysteine S-methyltransferase
EC:2.1.1.64	edgeR	negative	positive	0.713135310117835	BH	1	3-demethylubiquinol 3-O-methyltransferase
EC:2.1.1.67	edgeR	negative	positive	1	BH	1	Thiopurine S-methyltransferase
EC:2.1.1.71	edgeR	negative	positive	1	BH	1	Phosphatidyl-N-methylethanolamine N-methyltransferase
EC:2.1.1.72	edgeR	negative	positive	0.891431156264456	BH	1	Site-specific DNA-methyltransferase (adenine-specific)
EC:2.1.1.74	edgeR	negative	positive	0.938604566309487	BH	1	(FADH(2)-oxidizing)
EC:2.1.1.77	edgeR	negative	positive	0.292921991446825	BH	0.906922051090001	Protein-L-isoaspartate(D-aspartate) O-methyltransferase
EC:2.1.1.79	edgeR	negative	positive	0.684262951101598	BH	1	Cyclopropane-fatty-acyl-phospholipid synthase
EC:2.1.1.80	edgeR	negative	positive	0.902479612894482	BH	1	Protein-glutamate O-methyltransferase
EC:2.1.1.86	edgeR	negative	positive	0.326443619961031	BH	0.982913752911065	Tetrahydromethanopterin S-methyltransferase
EC:2.1.1.90	edgeR	negative	positive	0.0946394059648129	BH	0.396707646920997	Methanol--corrinoid protein Co-methyltransferase
EC:2.1.1.98	edgeR	negative	positive	0.249296240471881	BH	0.801590013146013	Diphthine synthase
EC:2.1.2.1	edgeR	negative	positive	0.955186448113926	BH	1	Glycine hydroxymethyltransferase
EC:2.1.2.10	edgeR	negative	positive	0.847284009828983	BH	1	Aminomethyltransferase
EC:2.1.2.11	edgeR	negative	positive	0.988797147000737	BH	1	3-methyl-2-oxobutanoate hydroxymethyltransferase
EC:2.1.2.13	edgeR	negative	positive	0.0253349939552643	BH	0.133276273852851	UDP-4-amino-4-deoxy-L-arabinose formyltransferase
EC:2.1.2.2	edgeR	negative	positive	0.970576401075909	BH	1	Phosphoribosylglycinamide formyltransferase
EC:2.1.2.3	edgeR	negative	positive	0.998148110654143	BH	1	Phosphoribosylaminoimidazolecarboxamide formyltransferase
EC:2.1.2.5	edgeR	negative	positive	0.694384995206442	BH	1	Glutamate formimidoyltransferase
EC:2.1.2.9	edgeR	negative	positive	0.961616431622354	BH	1	Methionyl-tRNA formyltransferase
EC:2.1.3.1	edgeR	negative	positive	3.6739786702795e-08	BH	4.4087744043354e-07	Methylmalonyl-CoA carboxytransferase
EC:2.1.3.11	edgeR	negative	positive	0.764658014744561	BH	1	N-succinylornithine carbamoyltransferase
EC:2.1.3.2	edgeR	negative	positive	0.992877280568474	BH	1	Aspartate carbamoyltransferase
EC:2.1.3.3	edgeR	negative	positive	0.968577995073124	BH	1	Ornithine carbamoyltransferase
EC:2.1.3.6	edgeR	negative	positive	0.890256418175201	BH	1	Putrescine carbamoyltransferase
EC:2.1.4.1	edgeR	negative	positive	0.377348586110702	BH	1	Glycine amidinotransferase
EC:2.10.1.1	edgeR	negative	positive	0.71879819572866	BH	1	Molybdopterin molybdotransferase
EC:2.2.1.1	edgeR	negative	positive	0.971095794139716	BH	1	Transketolase
EC:2.2.1.10	edgeR	negative	positive	0.603510756961402	BH	1	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
EC:2.2.1.2	edgeR	negative	positive	0.990178702594323	BH	1	Transaldolase
EC:2.2.1.6	edgeR	negative	positive	0.968060539443738	BH	1	Acetolactate synthase
EC:2.2.1.7	edgeR	negative	positive	0.911217850860033	BH	1	1-deoxy-D-xylulose-5-phosphate synthase
EC:2.2.1.9	edgeR	negative	positive	0.958610406397916	BH	1	synthase
EC:2.3.1.1	edgeR	negative	positive	0.927589305492645	BH	1	Amino-acid N-acetyltransferase
EC:2.3.1.101	edgeR	negative	positive	0.332877633923299	BH	0.983298028228119	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase
EC:2.3.1.102	edgeR	negative	positive	8.54660309558068e-22	BH	2.96067231763889e-20	N(6)-hydroxylysine O-acetyltransferase
EC:2.3.1.109	edgeR	negative	positive	2.83414335709665e-12	BH	5.15196752834599e-11	Arginine N-succinyltransferase
EC:2.3.1.117	edgeR	negative	positive	0.527395044246113	BH	1	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
EC:2.3.1.118	edgeR	negative	positive	0.0333813929816897	BH	0.170719324552597	N-hydroxyarylamine O-acetyltransferase
EC:2.3.1.12	edgeR	negative	positive	0.672474398834693	BH	1	Dihydrolipoyllysine-residue acetyltransferase
EC:2.3.1.128	edgeR	negative	positive	0.967574438533598	BH	1	Ribosomal-protein-alanine N-acetyltransferase
EC:2.3.1.129	edgeR	negative	positive	0.999801669263988	BH	1	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
EC:2.3.1.15	edgeR	negative	positive	0.971230573076799	BH	1	Glycerol-3-phosphate 1-O-acyltransferase
EC:2.3.1.157	edgeR	negative	positive	0.843183301809927	BH	1	Glucosamine-1-phosphate N-acetyltransferase
EC:2.3.1.16	edgeR	negative	positive	0.481719875170666	BH	1	Acetyl-CoA C-acyltransferase
EC:2.3.1.168	edgeR	negative	positive	7.32549147160569e-18	BH	2.06916959105662e-16	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase
EC:2.3.1.169	edgeR	negative	positive	0.919464356894991	BH	1	CO-methylating acetyl-CoA synthase
EC:2.3.1.174	edgeR	negative	positive	4.13200433470844e-28	BH	3.93349951388822e-26	3-oxoadipyl-CoA thiolase
EC:2.3.1.179	edgeR	negative	positive	0.935910223564458	BH	1	Beta-ketoacyl-[acyl-carrier-protein] synthase II
EC:2.3.1.18	edgeR	negative	positive	0.763718641073591	BH	1	Galactoside O-acetyltransferase
EC:2.3.1.180	edgeR	negative	positive	0.999610518921686	BH	1	Beta-ketoacyl-[acyl-carrier-protein] synthase III
EC:2.3.1.181	edgeR	negative	positive	0.78973869122837	BH	1	Lipoyl(octanoyl) transferase
EC:2.3.1.182	edgeR	negative	positive	0.722375206448129	BH	1	(R)-citramalate synthase
EC:2.3.1.183	edgeR	negative	positive	0.966173548312956	BH	1	Phosphinothricin acetyltransferase
EC:2.3.1.184	edgeR	negative	positive	1.56930881826871e-10	BH	2.57254552709049e-09	Acyl-homoserine-lactone synthase
EC:2.3.1.187	edgeR	negative	positive	3.83798182933418e-13	BH	7.34014024860162e-12	Acetyl-S-ACP:malonate ACP transferase
EC:2.3.1.189	edgeR	negative	positive	0.0685296890549616	BH	0.301006002643324	Mycothiol synthase
EC:2.3.1.19	edgeR	negative	positive	0.618671493682216	BH	1	Phosphate butyryltransferase
EC:2.3.1.191	edgeR	negative	positive	0.952372325895063	BH	1	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
EC:2.3.1.193	edgeR	negative	positive	0.0861931506640103	BH	0.365474883646935	tRNA(Met) cytidine acetyltransferase
EC:2.3.1.201	edgeR	negative	positive	0.918872201598201	BH	1	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase
EC:2.3.1.202	edgeR	negative	positive	0.267695449969934	BH	0.847394562318619	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
EC:2.3.1.203	edgeR	negative	positive	0.592937784299718	BH	1	UDP-N-acetylbacillosamine N-acetyltransferase
EC:2.3.1.204	edgeR	negative	positive	1.16366452504027e-23	BH	4.27297613594787e-22	Octanoyl-[GcvH]:protein N-octanoyltransferase
EC:2.3.1.207	edgeR	negative	positive	1	BH	1	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
EC:2.3.1.210	edgeR	negative	positive	1.40945194177352e-08	BH	1.77243408568232e-07	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase
EC:2.3.1.222	edgeR	negative	positive	2.48192374672341e-07	BH	2.72862993951149e-06	Phosphate propanoyltransferase
EC:2.3.1.223	edgeR	negative	positive	4.13200433470844e-28	BH	3.93349951388822e-26	3-oxo-5,6-didehydrosuberyl-CoA thiolase
EC:2.3.1.234	edgeR	negative	positive	0.985602172853293	BH	1	N(6)-L-threonylcarbamoyladenine synthase
EC:2.3.1.241	edgeR	negative	positive	0.816969811370714	BH	1	Kdo(2)-lipid IV(A) lauroyltransferase
EC:2.3.1.242	edgeR	negative	positive	1.31418649394381e-08	BH	1.77243408568232e-07	Kdo(2)-lipid IV(A) palmitoleoyltransferase
EC:2.3.1.243	edgeR	negative	positive	0.083657478556825	BH	0.356369212599375	Lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase
EC:2.3.1.28	edgeR	negative	positive	0.763010893987382	BH	1	Chloramphenicol O-acetyltransferase
EC:2.3.1.29	edgeR	negative	positive	0.88771555539368	BH	1	Glycine C-acetyltransferase
EC:2.3.1.30	edgeR	negative	positive	0.981790805007719	BH	1	Serine O-acetyltransferase
EC:2.3.1.31	edgeR	negative	positive	0.881531818716206	BH	1	Homoserine O-acetyltransferase
EC:2.3.1.35	edgeR	negative	positive	0.932265785873352	BH	1	Glutamate N-acetyltransferase
EC:2.3.1.37	edgeR	negative	positive	0.151108489073225	BH	0.569387418118971	5-aminolevulinate synthase
EC:2.3.1.39	edgeR	negative	positive	0.992932166114343	BH	1	[Acyl-carrier-protein] S-malonyltransferase
EC:2.3.1.4	edgeR	negative	positive	1	BH	1	Glucosamine-phosphate N-acetyltransferase
EC:2.3.1.40	edgeR	negative	positive	0.817260971110912	BH	1	Acyl-[acyl-carrier-protein]--phospholipid O-acyltransferase
EC:2.3.1.41	edgeR	negative	positive	0.811888292016882	BH	1	Beta-ketoacyl-[acyl-carrier-protein] synthase I
EC:2.3.1.46	edgeR	negative	positive	0.997215359037434	BH	1	Homoserine O-succinyltransferase
EC:2.3.1.47	edgeR	negative	positive	0.796449784608076	BH	1	8-amino-7-oxononanoate synthase
EC:2.3.1.48	edgeR	negative	positive	0.984819021158039	BH	1	Histone acetyltransferase
EC:2.3.1.51	edgeR	negative	positive	0.974285267845898	BH	1	1-acylglycerol-3-phosphate O-acyltransferase
EC:2.3.1.54	edgeR	negative	positive	0.997641978129147	BH	1	Formate C-acetyltransferase
EC:2.3.1.57	edgeR	negative	positive	0.84512022382413	BH	1	Diamine N-acetyltransferase
EC:2.3.1.61	edgeR	negative	positive	0.949277545087641	BH	1	Dihydrolipoyllysine-residue succinyltransferase
EC:2.3.1.79	edgeR	negative	positive	0.809335972262231	BH	1	Maltose O-acetyltransferase
EC:2.3.1.8	edgeR	negative	positive	0.967973109169467	BH	1	Phosphate acetyltransferase
EC:2.3.1.81	edgeR	negative	positive	0.457004405544023	BH	1	Aminoglycoside N(3')-acetyltransferase
EC:2.3.1.82	edgeR	negative	positive	0.424709214677262	BH	1	Aminoglycoside 6'-N-acetyltransferase
EC:2.3.1.89	edgeR	negative	positive	0.875550790182109	BH	1	Tetrahydrodipicolinate N-acetyltransferase
EC:2.3.1.9	edgeR	negative	positive	0.913017606524858	BH	1	Acetyl-CoA C-acetyltransferase
EC:2.3.2.10	edgeR	negative	positive	0.386917056608357	BH	1	UDP-N-acetylmuramoylpentapeptide-lysine N(6)-alanyltransferase
EC:2.3.2.13	edgeR	negative	positive	0.861462857743178	BH	1	Protein-glutamine gamma-glutamyltransferase
EC:2.3.2.16	edgeR	negative	positive	0.0060222461072753	BH	0.0372284304813382	Lipid II:glycine glycyltransferase
EC:2.3.2.17	edgeR	negative	positive	0.46681587205025	BH	1	glycyltransferase
EC:2.3.2.18	edgeR	negative	positive	0.350115860624848	BH	1	glycyltransferase
EC:2.3.2.2	edgeR	negative	positive	0.761664782171834	BH	1	Gamma-glutamyltransferase
EC:2.3.2.3	edgeR	negative	positive	0.494982854438101	BH	1	Lysyltransferase
EC:2.3.2.5	edgeR	negative	positive	0.00112930016280651	BH	0.00853249011898252	Glutaminyl-peptide cyclotransferase
EC:2.3.2.6	edgeR	negative	positive	0.800140369214188	BH	1	Leucyltransferase
EC:2.3.2.8	edgeR	negative	positive	0.766111591305807	BH	1	Arginyltransferase
EC:2.3.3.1	edgeR	negative	positive	0.949807974752521	BH	1	Citrate (Si)-synthase
EC:2.3.3.10	edgeR	negative	positive	0.0941314507380056	BH	0.395481335366083	Hydroxymethylglutaryl-CoA synthase
EC:2.3.3.13	edgeR	negative	positive	0.948046585493994	BH	1	2-isopropylmalate synthase
EC:2.3.3.14	edgeR	negative	positive	0.73821478917508	BH	1	Homocitrate synthase
EC:2.3.3.15	edgeR	negative	positive	0.00106224831352129	BH	0.00810145259522976	Sulfoacetaldehyde acetyltransferase
EC:2.3.3.5	edgeR	negative	positive	0.10047391351302	BH	0.417353179207929	2-methylcitrate synthase
EC:2.3.3.9	edgeR	negative	positive	0.0208956453193772	BH	0.113504156231883	Malate synthase
EC:2.4.1.1	edgeR	negative	positive	0.98618525648112	BH	1	Glycogen phosphorylase
EC:2.4.1.10	edgeR	negative	positive	9.35525207814241e-07	BH	9.75922887242583e-06	Levansucrase
EC:2.4.1.109	edgeR	negative	positive	0.710968114860017	BH	1	Dolichyl-phosphate-mannose--protein mannosyltransferase
EC:2.4.1.11	edgeR	negative	positive	0.663997117620974	BH	1	Glycogen(starch) synthase
EC:2.4.1.12	edgeR	negative	positive	0.127351139612643	BH	0.508526699895638	Cellulose synthase (UDP-forming)
EC:2.4.1.129	edgeR	negative	positive	0.845817854091493	BH	1	Peptidoglycan glycosyltransferase
EC:2.4.1.144	edgeR	negative	positive	0.946829402825998	BH	1	Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
EC:2.4.1.15	edgeR	negative	positive	0.670521114105344	BH	1	Alpha,alpha-trehalose-phosphate synthase (UDP-forming)
EC:2.4.1.18	edgeR	negative	positive	0.927515555281278	BH	1	1,4-alpha-glucan branching enzyme
EC:2.4.1.180	edgeR	negative	positive	0.0395963883016728	BH	0.194903401935312	Lipopolysaccharide N-acetylmannosaminouronosyltransferase
EC:2.4.1.182	edgeR	negative	positive	0.918642631848968	BH	1	Lipid-A-disaccharide synthase
EC:2.4.1.187	edgeR	negative	positive	0.694292959869807	BH	1	mannosaminyltransferase
EC:2.4.1.20	edgeR	negative	positive	0.837042269082582	BH	1	Cellobiose phosphorylase
EC:2.4.1.208	edgeR	negative	positive	0.90276064078996	BH	1	Diglucosyl diacylglycerol synthase (1,2-linking)
EC:2.4.1.21	edgeR	negative	positive	0.999527943344663	BH	1	Starch synthase
EC:2.4.1.211	edgeR	negative	positive	0.838371849823223	BH	1	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
EC:2.4.1.212	edgeR	negative	positive	0.873816122800695	BH	1	Hyaluronan synthase
EC:2.4.1.216	edgeR	negative	positive	3.47257441455316e-05	BH	0.000308002252421237	Trehalose 6-phosphate phosphorylase
EC:2.4.1.227	edgeR	negative	positive	0.996521953421613	BH	1	acetylglucosaminyltransferase
EC:2.4.1.230	edgeR	negative	positive	0.484779898689989	BH	1	Kojibiose phosphorylase
EC:2.4.1.247	edgeR	negative	positive	0.820588226093771	BH	1	Beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
EC:2.4.1.25	edgeR	negative	positive	0.88489001533359	BH	1	4-alpha-glucanotransferase
EC:2.4.1.250	edgeR	negative	positive	0.0685296890549616	BH	0.301006002643324	D-inositol-3-phosphate glycosyltransferase
EC:2.4.1.266	edgeR	negative	positive	2.97240125935708e-09	BH	4.53672711735649e-08	Glucosyl-3-phosphoglycerate synthase
EC:2.4.1.280	edgeR	negative	positive	0.819047475544155	BH	1	N,N'-diacetylchitobiose phosphorylase
EC:2.4.1.281	edgeR	negative	positive	0.520682872777374	BH	1	4-O-beta-D-mannosyl-D-glucose phosphorylase
EC:2.4.1.287	edgeR	negative	positive	0.0562210681754204	BH	0.256770848681771	galactofuranosyltransferase
EC:2.4.1.288	edgeR	negative	positive	0.43109921624103	BH	1	decaprenol beta-1,5/1,6-galactofuranosyltransferase
EC:2.4.1.289	edgeR	negative	positive	1	BH	1	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
EC:2.4.1.290	edgeR	negative	positive	0.00794596700207792	BH	0.0475205062404399	acetylgalactosaminyltransferase
EC:2.4.1.291	edgeR	negative	positive	0.119647209311269	BH	0.479633791038187	4-alpha-N-acetylgalactosaminyltransferase
EC:2.4.1.292	edgeR	negative	positive	0.00856438712214111	BH	0.0508874263956346	1,4-N-acetyl-D-galactosaminyltransferase
EC:2.4.1.293	edgeR	negative	positive	0.286029036902522	BH	0.888577515656566	GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase
EC:2.4.1.315	edgeR	negative	positive	0.964988406097187	BH	1	Diglucosyl diacylglycerol synthase (1,6-linking)
EC:2.4.1.319	edgeR	negative	positive	0.719852473288814	BH	1	Beta-1,4-mannooligosaccharide phosphorylase
EC:2.4.1.320	edgeR	negative	positive	0.719852473288814	BH	1	1,4-beta-mannosyl-N-acetylglucosamine phosphorylase
EC:2.4.1.325	edgeR	negative	positive	7.43099449602153e-09	BH	1.0576206119919e-07	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
EC:2.4.1.37	edgeR	negative	positive	0.238722037424059	BH	0.801590013146013	Fucosylgalactoside 3-alpha-galactosyltransferase
EC:2.4.1.4	edgeR	negative	positive	0.708527822342377	BH	1	Amylosucrase
EC:2.4.1.40	edgeR	negative	positive	0.238722037424059	BH	0.801590013146013	Glycoprotein-fucosylgalactoside alpha-N-acetylgalactosaminyltransferase
EC:2.4.1.44	edgeR	negative	positive	1.23638711401924e-21	BH	4.12728498425332e-20	Lipopolysaccharide 3-alpha-galactosyltransferase
EC:2.4.1.5	edgeR	negative	positive	7.97269505773163e-08	BH	9.14866757874704e-07	Dextransucrase
EC:2.4.1.52	edgeR	negative	positive	0.106833028835467	BH	0.438670368408453	Poly(glycerol-phosphate) alpha-glucosyltransferase
EC:2.4.1.56	edgeR	negative	positive	4.59239184873978e-05	BH	0.000405366895879146	Lipopolysaccharide N-acetylglucosaminyltransferase
EC:2.4.1.57	edgeR	negative	positive	0.000141899821942688	BH	0.00121175847947337	Phosphatidylinositol alpha-mannosyltransferase
EC:2.4.1.58	edgeR	negative	positive	1.77720268390099e-21	BH	5.82668594221825e-20	Lipopolysaccharide glucosyltransferase I
EC:2.4.1.60	edgeR	negative	positive	0.0060222461072753	BH	0.0372284304813382	Abequosyltransferase
EC:2.4.1.64	edgeR	negative	positive	0.0010634259670209	BH	0.00810145259522976	Alpha,alpha-trehalose phosphorylase
EC:2.4.1.7	edgeR	negative	positive	0.930481368929329	BH	1	Sucrose phosphorylase
EC:2.4.1.8	edgeR	negative	positive	0.687401204403577	BH	1	Maltose phosphorylase
EC:2.4.1.80	edgeR	negative	positive	0.00569459263374288	BH	0.0364295194270102	Ceramide glucosyltransferase
EC:2.4.1.83	edgeR	negative	positive	0.867835678086509	BH	1	Dolichyl-phosphate beta-D-mannosyltransferase
EC:2.4.1.87	edgeR	negative	positive	0.00381756809325401	BH	0.0259594630341273	N-acetyllactosaminide 3-alpha-galactosyltransferase
EC:2.4.2.1	edgeR	negative	positive	0.977581788884156	BH	1	Purine-nucleoside phosphorylase
EC:2.4.2.10	edgeR	negative	positive	0.957890577008994	BH	1	Orotate phosphoribosyltransferase
EC:2.4.2.12	edgeR	negative	positive	0.111530052202953	BH	0.453029150098721	Nicotinamide phosphoribosyltransferase
EC:2.4.2.14	edgeR	negative	positive	0.945384040473529	BH	1	Amidophosphoribosyltransferase
EC:2.4.2.17	edgeR	negative	positive	0.98785135692746	BH	1	ATP phosphoribosyltransferase
EC:2.4.2.18	edgeR	negative	positive	0.965095629474975	BH	1	Anthranilate phosphoribosyltransferase
EC:2.4.2.19	edgeR	negative	positive	0.930021360623335	BH	1	Nicotinate-nucleotide diphosphorylase (carboxylating)
EC:2.4.2.2	edgeR	negative	positive	0.947972907343789	BH	1	Pyrimidine-nucleoside phosphorylase
EC:2.4.2.21	edgeR	negative	positive	0.970958186934282	BH	1	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
EC:2.4.2.22	edgeR	negative	positive	0.996716075207999	BH	1	Xanthine phosphoribosyltransferase
EC:2.4.2.28	edgeR	negative	positive	0.808535270680444	BH	1	S-methyl-5'-thioadenosine phosphorylase
EC:2.4.2.29	edgeR	negative	positive	0.990248127623973	BH	1	tRNA-guanine(34) transglycosylase
EC:2.4.2.3	edgeR	negative	positive	0.872455094946419	BH	1	Uridine phosphorylase
EC:2.4.2.30	edgeR	negative	positive	0.402750998421157	BH	1	NAD(+) ADP-ribosyltransferase
EC:2.4.2.37	edgeR	negative	positive	0.0386341323201664	BH	0.190678136935015	NAD(+)--dinitrogen-reductase ADP-D-ribosyltransferase
EC:2.4.2.4	edgeR	negative	positive	0.000159561409996269	BH	0.00135002188365507	Thymidine phosphorylase
EC:2.4.2.43	edgeR	negative	positive	3.22927305649034e-08	BH	3.92645386206375e-07	Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase
EC:2.4.2.44	edgeR	negative	positive	0.0985490591444114	BH	0.410285878886937	S-methyl-5'-thioinosine phosphorylase
EC:2.4.2.48	edgeR	negative	positive	0.249296240471881	BH	0.801590013146013	tRNA-guanine(15) transglycosylase
EC:2.4.2.52	edgeR	negative	positive	0.940041444892482	BH	1	Triphosphoribosyl-dephospho-CoA synthase
EC:2.4.2.53	edgeR	negative	positive	0.24455945707145	BH	0.801590013146013	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EC:2.4.2.54	edgeR	negative	positive	0.340619578405819	BH	0.983298028228119	Beta-ribofuranosylhydroxybenzene 5'-phosphate synthase
EC:2.4.2.57	edgeR	negative	positive	0.00400331253598744	BH	0.0266307312176556	AMP phosphorylase
EC:2.4.2.6	edgeR	negative	positive	0.826779643849305	BH	1	Nucleoside deoxyribosyltransferase
EC:2.4.2.7	edgeR	negative	positive	0.993209014974979	BH	1	Adenine phosphoribosyltransferase
EC:2.4.2.8	edgeR	negative	positive	0.995283996909461	BH	1	Hypoxanthine phosphoribosyltransferase
EC:2.4.2.9	edgeR	negative	positive	0.94249654805342	BH	1	Uracil phosphoribosyltransferase
EC:2.4.99.12	edgeR	negative	positive	0.976549763120871	BH	1	Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase
EC:2.4.99.13	edgeR	negative	positive	0.976549763120871	BH	1	(Kdo)-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase
EC:2.4.99.14	edgeR	negative	positive	0.976549763120871	BH	1	(Kdo)(2)-lipid IV(A) (2-8) 3-deoxy-D-manno-octulosonic acid transferase
EC:2.4.99.15	edgeR	negative	positive	0.976549763120871	BH	1	(Kdo)(3)-lipid IV(A) (2-4) 3-deoxy-D-manno-octulosonic acid transferase
EC:2.4.99.16	edgeR	negative	positive	0.229521178164888	BH	0.7861956774454	Starch synthase (maltosyl-transferring)
EC:2.4.99.17	edgeR	negative	positive	0.954633508686788	BH	1	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
EC:2.4.99.18	edgeR	negative	positive	0.104734086721195	BH	0.431147496009224	Dolichyl-diphosphooligosaccharide--protein glycotransferase
EC:2.4.99.19	edgeR	negative	positive	0.0397282490623805	BH	0.195029586306232	Undecaprenyl-diphosphooligosaccharide--protein glycotransferase
EC:2.5.1.1	edgeR	negative	positive	0.991384407747626	BH	1	Dimethylallyltranstransferase
EC:2.5.1.10	edgeR	negative	positive	0.991384407747626	BH	1	(2E,6E)-farnesyl diphosphate synthase
EC:2.5.1.101	edgeR	negative	positive	0.389548473528413	BH	1	N,N'-diacetyllegionaminate synthase
EC:2.5.1.105	edgeR	negative	positive	0.927661461435413	BH	1	5'-phosphate synthase
EC:2.5.1.108	edgeR	negative	positive	0.249296240471881	BH	0.801590013146013	2-(3-amino-3-carboxypropyl)histidine synthase
EC:2.5.1.114	edgeR	negative	positive	0.249296240471881	BH	0.801590013146013	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase
EC:2.5.1.120	edgeR	negative	positive	0.111517049992168	BH	0.453029150098721	Aminodeoxyfutalosine synthase
EC:2.5.1.15	edgeR	negative	positive	0.864682308976603	BH	1	Dihydropteroate synthase
EC:2.5.1.16	edgeR	negative	positive	0.97727745166747	BH	1	Spermidine synthase
EC:2.5.1.17	edgeR	negative	positive	0.886556486610222	BH	1	Cob(I)yrinic acid a,c-diamide adenosyltransferase
