feature	method	group1	group2	p_values	adj_method	p_adjust	description
K07092	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	K07092; uncharacterized protein
K07093	limma voom	negative	positive	0.361876611997762	BH	0.664309154068306	K07093; uncharacterized protein
K07094	limma voom	negative	positive	0.627319799926608	BH	0.823387712172214	pcrB; putative glycerol-1-phosphate prenyltransferase [EC:2.5.1.-]
K07095	limma voom	negative	positive	0.098646523917051	BH	0.330362743128534	K07095; uncharacterized protein
K07096	limma voom	negative	positive	0.141753925303646	BH	0.405837640716195	K07096; uncharacterized protein
K07097	limma voom	negative	positive	0.55691272487252	BH	0.775994697598882	K07097; uncharacterized protein
K07098	limma voom	negative	positive	0.0854765894289849	BH	0.304740703026525	K07098; uncharacterized protein
K07099	limma voom	negative	positive	0.877880473406253	BH	0.943295563497489	K07099; uncharacterized protein
K07100	limma voom	negative	positive	0.956306248452614	BH	0.976279227743604	K07100; putative phosphoribosyl transferase
K07101	limma voom	negative	positive	0.096352348607271	BH	0.326098684408585	K07101; uncharacterized protein
K07102	limma voom	negative	positive	0.297044432732849	BH	0.60863228839628	amgK; N-acetylmuramate 1-kinase [EC:2.7.1.221]
K07103	limma voom	negative	positive	0.448393284238078	BH	0.689228419294253	K07103; uncharacterized protein
K07104	limma voom	negative	positive	0.277247182266139	BH	0.583089061929938	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]
K07105	limma voom	negative	positive	0.736888624127573	BH	0.888729853435089	K07105; uncharacterized protein
K07106	limma voom	negative	positive	0.787888272155541	BH	0.917301322955479	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]
K07107	limma voom	negative	positive	0.50999703215266	BH	0.734864455528919	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K07108	limma voom	negative	positive	0.441026634358286	BH	0.689228419294253	K07108; uncharacterized protein
K07109	limma voom	negative	positive	0.777278806398687	BH	0.909629095402409	K07109; uncharacterized protein
K07110	limma voom	negative	positive	0.172472184937254	BH	0.453520500829093	ramB; XRE family transcriptional regulator, fatty acid utilization regulator
K07112	limma voom	negative	positive	0.530654474277722	BH	0.753277203031964	K07112; uncharacterized protein
K07113	limma voom	negative	positive	0.0792107141519318	BH	0.296965091007321	fxsA; UPF0716 protein FxsA
K07114	limma voom	negative	positive	0.802173165543609	BH	0.927316208292847	yfbK; Ca-activated chloride channel homolog
K07115	limma voom	negative	positive	0.738276648563191	BH	0.889366267524574	rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
K07116	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	pvdQ, quiP; acyl-homoserine-lactone acylase [EC:3.5.1.97]
K07117	limma voom	negative	positive	0.382561358430376	BH	0.677765139048824	K07117; uncharacterized protein
K07118	limma voom	negative	positive	0.917586229394412	BH	0.952991987353367	K07118; uncharacterized protein
K07119	limma voom	negative	positive	0.072296724850174	BH	0.280788065095993	PTGR3, ZADH2; prostaglandin reductase 3 [EC:1.3.1.48]
K07120	limma voom	negative	positive	0.0546933478773509	BH	0.242840264358983	K07120; uncharacterized protein
K07121	limma voom	negative	positive	0.237618341539217	BH	0.535144882714565	K07121; uncharacterized protein
K07122	limma voom	negative	positive	0.322144506151338	BH	0.630058557165389	mlaB; phospholipid transport system transporter-binding protein
K07123	limma voom	negative	positive	0.34780929071929	BH	0.653278440299681	K07123; uncharacterized protein
K07124	limma voom	negative	positive	0.645284611315678	BH	0.837266718016308	K07124; uncharacterized protein
K07125	limma voom	negative	positive	0.910638889097684	BH	0.948517492735569	K07125; uncharacterized protein
K07126	limma voom	negative	positive	0.0419135372957201	BH	0.212721581275393	K07126; uncharacterized protein
K07127	limma voom	negative	positive	0.0308295653365474	BH	0.178536473591795	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]
K07128	limma voom	negative	positive	0.0789455636363527	BH	0.296860442759902	K07128; uncharacterized protein
K07129	limma voom	negative	positive	0.907172481714226	BH	0.946660584280092	K07129; uncharacterized protein
K07130	limma voom	negative	positive	0.998253044385055	BH	0.998579911786622	kynB; arylformamidase [EC:3.5.1.9]
K07131	limma voom	negative	positive	0.466752732740641	BH	0.703815201640009	K07131; uncharacterized protein
K07132	limma voom	negative	positive	0.405114920077307	BH	0.689228419294253	MuB; ATP-dependent target DNA activator
K07133	limma voom	negative	positive	0.04975516512612	BH	0.234314013082872	K07133; uncharacterized protein
K07134	limma voom	negative	positive	0.447959497889051	BH	0.689228419294253	K07134; uncharacterized protein
K07135	limma voom	negative	positive	0.447959497889051	BH	0.689228419294253	K07135; uncharacterized protein
K07136	limma voom	negative	positive	0.0166580645273077	BH	0.127507003683034	K07136; uncharacterized protein
K07137	limma voom	negative	positive	9.88016903090666e-07	BH	0.000140390308787999	K07137; uncharacterized protein
K07138	limma voom	negative	positive	0.270068396966002	BH	0.575154376250356	K07138; uncharacterized protein
K07139	limma voom	negative	positive	0.353262919430116	BH	0.657392379076235	K07139; uncharacterized protein
K07140	limma voom	negative	positive	0.0544426278770278	BH	0.242840264358983	K07140; uncharacterized protein
K07141	limma voom	negative	positive	0.420515851768565	BH	0.689228419294253	mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]
K07142	limma voom	negative	positive	0.448393284238078	BH	0.689228419294253	mptE; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
K07144	limma voom	negative	positive	0.447959497889051	BH	0.689228419294253	mfnE; 5-(aminomethyl)-3-furanmethanol phosphate kinase [EC:2.7.4.31]
K07146	limma voom	negative	positive	3.39389604737937e-05	BH	0.00339945981139147	K07146; UPF0176 protein
K07147	limma voom	negative	positive	0.0663275702962114	BH	0.265919589573393	msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
K07148	limma voom	negative	positive	0.352509817683761	BH	0.65719412286342	K07148; uncharacterized protein
K07149	limma voom	negative	positive	0.967967038584493	BH	0.982601529448621	K07149; uncharacterized protein
K07150	limma voom	negative	positive	0.073567228567809	BH	0.284131331573523	K07150; uncharacterized protein
K07151	limma voom	negative	positive	0.199834136400325	BH	0.493726879662752	STT3; dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]
K07152	limma voom	negative	positive	0.259523358976984	BH	0.562855946379696	SCO1; protein SCO1
K07153	limma voom	negative	positive	0.0816008545086372	BH	0.297096011346837	hflD; high frequency lysogenization protein
K07154	limma voom	negative	positive	0.635459318192872	BH	0.829095971419698	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K07156	limma voom	negative	positive	0.0155629829711352	BH	0.127507003683034	copC, pcoC; copper resistance protein C
K07157	limma voom	negative	positive	0.494927301425421	BH	0.725284651169067	K07157; uncharacterized protein
K07158	limma voom	negative	positive	0.448393284238078	BH	0.689228419294253	K07158; uncharacterized protein
K07159	limma voom	negative	positive	0.448393284238078	BH	0.689228419294253	K07159; uncharacterized protein
K07160	limma voom	negative	positive	0.629208461251871	BH	0.824600976609109	pxpA; 5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]
K07161	limma voom	negative	positive	0.810368015425159	BH	0.930237203707541	K07161; uncharacterized protein
K07164	limma voom	negative	positive	0.489759428695942	BH	0.722273783468153	K07164; uncharacterized protein
K07165	limma voom	negative	positive	0.248680725076226	BH	0.550521460223094	fecR; transmembrane sensor
K07166	limma voom	negative	positive	0.33765748030877	BH	0.643571918531319	K07166; ACT domain-containing protein
K07167	limma voom	negative	positive	0.605714599542212	BH	0.810183056743195	chrR; putative transcriptional regulator
K07168	limma voom	negative	positive	0.221448307790718	BH	0.518696675750147	K07168; CBS domain-containing membrane protein
K07169	limma voom	negative	positive	0.0408595547627152	BH	0.21235936892026	K07169; FHA domain-containing protein
K07171	limma voom	negative	positive	0.0521134326671343	BH	0.239768880720023	mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
K07172	limma voom	negative	positive	0.441022870429855	BH	0.689228419294253	mazE, chpAI; antitoxin MazE
K07173	limma voom	negative	positive	0.0758743044678248	BH	0.289857148417292	luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]
K07175	limma voom	negative	positive	0.4406890875579	BH	0.689228419294253	phoH2; PhoH-like ATPase
K07177	limma voom	negative	positive	0.457739472392447	BH	0.695235071017455	K07177; Lon-like protease
K07178	limma voom	negative	positive	0.448393284238078	BH	0.689228419294253	RIOK1; RIO kinase 1 [EC:2.7.11.1]
K07180	limma voom	negative	positive	0.171150370204504	BH	0.452876495395469	prkA; serine protein kinase
K07181	limma voom	negative	positive	0.948175430150365	BH	0.971224120405487	cdgJ; c-di-GMP phosphodiesterase [EC:3.1.4.52]
K07182	limma voom	negative	positive	0.994375711860679	BH	0.996202195007538	K07182; CBS domain-containing protein
K07183	limma voom	negative	positive	0.913998072999909	BH	0.951043635222998	nasT; two-component system, response regulator / RNA-binding antiterminator
K07184	limma voom	negative	positive	0.0441341858309242	BH	0.218702250954539	ygiM; SH3 domain protein
K07186	limma voom	negative	positive	0.0408721684687522	BH	0.21235936892026	smp; membrane protein
K07192	limma voom	negative	positive	0.0700305157808703	BH	0.275345206834696	FLOT; flotillin
K07213	limma voom	negative	positive	0.136884845544205	BH	0.398459459873793	ATOX1, ATX1, copZ, golB; copper chaperone
K07214	limma voom	negative	positive	0.193004604851501	BH	0.481723094625274	fes; iron(III)-enterobactin esterase [EC:3.1.1.108]
K07215	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	pigA, hemO; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
K07216	limma voom	negative	positive	0.311029894568413	BH	0.618214917310671	hr; hemerythrin
K07217	limma voom	negative	positive	0.45915060214615	BH	0.696380319897764	K07217; Mn-containing catalase
K07218	limma voom	negative	positive	0.835918934673551	BH	0.943295563497489	nosD; nitrous oxidase accessory protein
K07219	limma voom	negative	positive	0.00860084289425239	BH	0.102438889052402	K07219; putative molybdopterin biosynthesis protein
K07220	limma voom	negative	positive	0.602538370861668	BH	0.810183056743195	K07220; uncharacterized protein
K07221	limma voom	negative	positive	0.183879767277401	BH	0.471269034423205	oprO_P; phosphate-selective porin OprO and OprP
K07222	limma voom	negative	positive	0.0148910535185763	BH	0.127507003683034	K07222; putative flavoprotein involved in K+ transport
K07223	limma voom	negative	positive	0.730904538188643	BH	0.884847776566794	yfeX; porphyrinogen peroxidase [EC:1.11.1.-]
K07224	limma voom	negative	positive	0.0752180726832193	BH	0.287598513200544	efeO; iron uptake system component EfeO
K07225	limma voom	negative	positive	0.017214134622583	BH	0.128668193380373	hmuS; putative hemin transport protein
K07226	limma voom	negative	positive	0.533773576896377	BH	0.755993638117029	hugZ, hutZ; heme iron utilization protein
K07227	limma voom	negative	positive	0.674695749952485	BH	0.855800504922085	chuX; heme iron utilization protein
K07228	limma voom	negative	positive	0.192573744525439	BH	0.481040710977282	K07228; TrkA domain protein
K07229	limma voom	negative	positive	0.0272352125428233	BH	0.170150458728681	yqjH; ferric-chelate reductase (NADPH) [EC:1.16.1.9]
K07230	limma voom	negative	positive	0.269794515603092	BH	0.574971918498393	p19, ftrA; periplasmic iron binding protein
K07231	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	K07231; putative iron-regulated protein
K07232	limma voom	negative	positive	0.0711117642892169	BH	0.277453946236983	CHAC, chaC; glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7]
K07233	limma voom	negative	positive	0.0139967569251499	BH	0.127507003683034	pcoB, copB; copper resistance protein B
K07234	limma voom	negative	positive	0.981495609721702	BH	0.989017336879977	K07234; uncharacterized protein involved in response to NO
K07235	limma voom	negative	positive	0.0415010792610929	BH	0.21235936892026	tusD, dsrE; tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]
K07236	limma voom	negative	positive	0.0415010792610929	BH	0.21235936892026	tusC, dsrF; tRNA 2-thiouridine synthesizing protein C
K07237	limma voom	negative	positive	0.0415010792610929	BH	0.21235936892026	tusB, dsrH; tRNA 2-thiouridine synthesizing protein B
K07238	limma voom	negative	positive	0.00401122986755879	BH	0.0657067412621561	TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family
K07239	limma voom	negative	positive	0.980605748323654	BH	0.988696554827974	TC.HME; heavy-metal exporter, HME family
K07240	limma voom	negative	positive	4.31131966755635e-10	BH	1.05368652675077e-07	chrA; chromate transporter
K07241	limma voom	negative	positive	0.00509128262778549	BH	0.0761154601722859	hoxN, nixA; nickel/cobalt transporter (NiCoT) family protein
K07243	limma voom	negative	positive	0.129092027437737	BH	0.386179998716017	FTR, FTH1, efeU; high-affinity iron transporter
K07244	limma voom	negative	positive	0.448393284238078	BH	0.689228419294253	K07244; mgtE-like transporter
K07245	limma voom	negative	positive	0.015358902731668	BH	0.127507003683034	pcoD; copper resistance protein D
K07246	limma voom	negative	positive	0.668255906068173	BH	0.850988659040545	ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]
K07248	limma voom	negative	positive	0.574116085479467	BH	0.79166086262233	aldA; lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21]
K07250	limma voom	negative	positive	0.00199947471364587	BH	0.052951309513154	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]
K07251	limma voom	negative	positive	0.0166580645273077	BH	0.127507003683034	thiK; thiamine kinase [EC:2.7.1.89]
K07254	limma voom	negative	positive	0.455145804307264	BH	0.69281037975022	atrm56; tRNA (cytidine56-2'-O)-methyltransferase [EC:2.1.1.206]
K07257	limma voom	negative	positive	0.012044025541321	BH	0.127507003683034	spsF; spore coat polysaccharide biosynthesis protein SpsF
K07258	limma voom	negative	positive	1.08646098242252e-12	BH	5.53189716883466e-10	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
K07259	limma voom	negative	positive	0.939607383314597	BH	0.965685637014666	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
K07260	limma voom	negative	positive	0.973545450576378	BH	0.985644192712787	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
K07261	limma voom	negative	positive	0.10614467575558	BH	0.347881010677899	mepA; penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]
K07262	limma voom	negative	positive	0.21919164285372	BH	0.517089165187733	pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]
K07263	limma voom	negative	positive	0.698293807983939	BH	0.865431068312752	pqqL; zinc protease [EC:3.4.24.-]
K07264	limma voom	negative	positive	0.0181629713182281	BH	0.133384320618238	arnT, pmrK; 4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43]
K07265	limma voom	negative	positive	0.797652255610305	BH	0.923915693228239	kpsS, lipB; capsular polysaccharide export protein
K07266	limma voom	negative	positive	0.504040374303978	BH	0.732038670548444	kpsC, lipA; capsular polysaccharide export protein
K07267	limma voom	negative	positive	0.265121639524812	BH	0.569382501756275	oprB; porin
K07268	limma voom	negative	positive	0.935812946620034	BH	0.964788595003828	oapA; opacity associated protein
K07269	limma voom	negative	positive	0.0166580645273077	BH	0.127507003683034	ytfB; uncharacterized protein
K07270	limma voom	negative	positive	0.361080040536765	BH	0.664309154068306	K07270; glycosyl transferase, family 25
K07271	limma voom	negative	positive	0.0160944994170045	BH	0.127507003683034	licD; lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]
K07272	limma voom	negative	positive	0.481591231757335	BH	0.71588291690195	rgpF; rhamnosyltransferase [EC:2.4.1.-]
K07273	limma voom	negative	positive	0.336259045708973	BH	0.642179218333459	acm; lysozyme
K07274	limma voom	negative	positive	0.0143811423161493	BH	0.127507003683034	mipA, ompV; MipA family protein
K07275	limma voom	negative	positive	0.262478726749894	BH	0.56579409989032	ompW; outer membrane protein
K07276	limma voom	negative	positive	0.86305559776124	BH	0.943295563497489	K07276; uncharacterized protein
K07277	limma voom	negative	positive	0.537573123160535	BH	0.75880737685059	SAM50, TOB55, bamA; outer membrane protein insertion porin family
K07278	limma voom	negative	positive	0.047070180181275	BH	0.226277577425327	tamA; translocation and assembly module TamA
K07279	limma voom	negative	positive	0.258110861018719	BH	0.56116158721176	yfaL; autotransporter family porin
K07282	limma voom	negative	positive	0.73384172027014	BH	0.886875465776952	capA, pgsA; gamma-polyglutamate biosynthesis protein CapA
K07283	limma voom	negative	positive	0.00103436277684587	BH	0.0424154675399569	ydiY; putative salt-induced outer membrane protein
K07284	limma voom	negative	positive	0.675164672342307	BH	0.856168126318021	srtA; sortase A [EC:3.4.22.70]
K07285	limma voom	negative	positive	0.0330538070316736	BH	0.188043539072184	slp; outer membrane lipoprotein
K07286	limma voom	negative	positive	0.0468361681465487	BH	0.226277577425327	yajG; uncharacterized lipoprotein
K07287	limma voom	negative	positive	0.21919164285372	BH	0.517089165187733	bamC; outer membrane protein assembly factor BamC
K07288	limma voom	negative	positive	0.432931849534489	BH	0.689228419294253	tspA; uncharacterized membrane protein
K07289	limma voom	negative	positive	0.0475808122646839	BH	0.227124033544702	asmA; AsmA protein
K07290	limma voom	negative	positive	0.0435605394732531	BH	0.216738514805844	yhjG; AsmA family protein
K07300	limma voom	negative	positive	0.00366448452391977	BH	0.0628842603028736	chaA, CAX; Ca2+:H+ antiporter
K07301	limma voom	negative	positive	0.710631369617122	BH	0.872755310223239	yrbG; cation:H+ antiporter
K07302	limma voom	negative	positive	0.494927301425421	BH	0.725284651169067	iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
K07303	limma voom	negative	positive	0.494927301425421	BH	0.725284651169067	iorB; isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
K07304	limma voom	negative	positive	0.952421997079604	BH	0.974430408934424	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K07305	limma voom	negative	positive	0.00146581748976798	BH	0.0489406823086468	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
K07306	limma voom	negative	positive	0.149458918167734	BH	0.419088568152756	dmsA; anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3]
K07307	limma voom	negative	positive	0.390317857693358	BH	0.686878488049083	dmsB; anaerobic dimethyl sulfoxide reductase subunit B
K07308	limma voom	negative	positive	0.416033604863235	BH	0.689228419294253	dmsC; anaerobic dimethyl sulfoxide reductase subunit C
K07309	limma voom	negative	positive	0.288784056196024	BH	0.598353021696884	ynfE; Tat-targeted selenate reductase subunit YnfE [EC:1.97.1.9]
K07310	limma voom	negative	positive	0.585607184939698	BH	0.800460827736366	ynfF; Tat-targeted selenate reductase subunit YnfF [EC:1.97.1.9]
K07311	limma voom	negative	positive	0.671483359295896	BH	0.853497675327215	ynfG; Tat-targeted selenate reductase subunit YnfG
K07312	limma voom	negative	positive	0.1090554473225	BH	0.350842862087679	ynfH; Tat-targeted selenate reductase subunit YnfH
K07313	limma voom	negative	positive	0.392390090431445	BH	0.687214918883115	pphA; serine/threonine protein phosphatase 1 [EC:3.1.3.16]
K07314	limma voom	negative	positive	0.0791156033288291	BH	0.296965091007321	pphB; serine/threonine protein phosphatase 2 [EC:3.1.3.16]
K07315	limma voom	negative	positive	0.315290804272026	BH	0.623640923956646	rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K07316	limma voom	negative	positive	0.0270858800237342	BH	0.169912450662234	mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K07317	limma voom	negative	positive	0.344139620143525	BH	0.649179709501988	K07317; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K07318	limma voom	negative	positive	0.967563855171528	BH	0.982432173910337	K07318; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K07319	limma voom	negative	positive	0.161689825858397	BH	0.438484137244565	yhdJ; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K07320	limma voom	negative	positive	0.0432546553307643	BH	0.215919888946871	prmB; ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]
K07321	limma voom	negative	positive	0.82840339818968	BH	0.940108611244232	cooC; CO dehydrogenase maturation factor
K07322	limma voom	negative	positive	0.419923270486485	BH	0.689228419294253	ytfE, scdA; regulator of cell morphogenesis and NO signaling
K07323	limma voom	negative	positive	0.0748536785904435	BH	0.286770272688192	mlaC; phospholipid transport system substrate-binding protein
K07326	limma voom	negative	positive	0.896773438561252	BH	0.945243366609659	fhaC; hemolysin activation/secretion protein
K07332	limma voom	negative	positive	0.447959497889051	BH	0.689228419294253	flaI; archaeal flagellar protein FlaI
K07333	limma voom	negative	positive	0.445520339272726	BH	0.689228419294253	flaJ; archaeal flagellar protein FlaJ
K07334	limma voom	negative	positive	0.598550023544703	BH	0.810183056743195	higB-1; toxin HigB-1
K07335	limma voom	negative	positive	0.820915543002396	BH	0.935808851581185	bmpA, bmpB, tmpC; basic membrane protein A and related proteins
K07336	limma voom	negative	positive	0.197589725569812	BH	0.489567406014417	K07336; PKHD-type hydroxylase [EC:1.14.11.-]
K07337	limma voom	negative	positive	0.334861787864555	BH	0.641973241588488	K07337; penicillin-binding protein activator
K07338	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	K07338; uncharacterized protein
K07339	limma voom	negative	positive	0.244716706250607	BH	0.544469955342656	hicA; mRNA interferase HicA [EC:3.1.-.-]
K07340	limma voom	negative	positive	0.048574362190135	BH	0.230605557872358	ybbJ; inner membrane protein
K07341	limma voom	negative	positive	0.704664229588362	BH	0.869421602359313	doc; death on curing protein
K07342	limma voom	negative	positive	0.448393284238078	BH	0.689228419294253	SEC61G, SSS1, secE; protein transport protein SEC61 subunit gamma and related proteins
K07343	limma voom	negative	positive	0.814385372684781	BH	0.932992191353312	tfoX; DNA transformation protein and related proteins
K07344	limma voom	negative	positive	0.190303397321197	BH	0.48034117790711	trbL; type IV secretion system protein TrbL
K07345	limma voom	negative	positive	0.00168279017420734	BH	0.0523417562018573	fimA; major type 1 subunit fimbrin (pilin)
K07346	limma voom	negative	positive	0.0107324716398873	BH	0.118367151118613	fimC; fimbrial chaperone protein
K07347	limma voom	negative	positive	0.0115205223480092	BH	0.125249807021951	fimD, fimC, mrkC, htrE, cssD; outer membrane usher protein
K07348	limma voom	negative	positive	0.00141362810253031	BH	0.048796019485238	fimF; minor fimbrial subunit
K07349	limma voom	negative	positive	0.00119120706635805	BH	0.0449029101708648	fimG; minor fimbrial subunit
K07350	limma voom	negative	positive	0.00176800323722404	BH	0.0526951208753116	fimH; minor fimbrial subunit
K07351	limma voom	negative	positive	0.000831428778206341	BH	0.0419837176433119	fimI; fimbrial protein
K07352	limma voom	negative	positive	0.32040078766298	BH	0.628257000199232	sfmA; type 1 fimbrial protein
K07353	limma voom	negative	positive	0.309865210145287	BH	0.617703328458775	sfmC; fimbrial chaperone protein
K07354	limma voom	negative	positive	0.192057855585445	BH	0.48034117790711	sfmD; outer membrane usher protein
K07355	limma voom	negative	positive	0.310760067166811	BH	0.617879599866324	sfmF; fimbrial-like protein
K07356	limma voom	negative	positive	0.192057855585445	BH	0.48034117790711	sfmH; fimbrial protein
K07357	limma voom	negative	positive	0.00143752594228197	BH	0.048796019485238	fimB; type 1 fimbriae regulatory protein FimB
K07358	limma voom	negative	positive	0.00290275813943263	BH	0.0549097592319919	fimE; type 1 fimbriae regulatory protein FimE
K07386	limma voom	negative	positive	0.611625236406111	BH	0.815039237295494	pepO; putative endopeptidase [EC:3.4.24.-]
K07387	limma voom	negative	positive	0.707656795839245	BH	0.871771206955135	K07387; metalloprotease [EC:3.4.24.-]
K07388	limma voom	negative	positive	0.447959497889051	BH	0.689228419294253	K07388; hydrogenase expression/formation protein
K07390	limma voom	negative	positive	0.0162374403480055	BH	0.127507003683034	grxD, GLRX5; monothiol glutaredoxin
K07391	limma voom	negative	positive	0.0424069612865408	BH	0.213938613314757	comM; magnesium chelatase family protein
K07392	limma voom	negative	positive	0.447959497889051	BH	0.689228419294253	PRS2; AAA family ATPase
K07393	limma voom	negative	positive	0.0493475438386363	BH	0.233369576512436	ECM4, yqjG; glutathionyl-hydroquinone reductase [EC:1.8.5.7]
K07394	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	K07394; SM-20-related protein
K07395	limma voom	negative	positive	0.30790389550926	BH	0.616801225604027	K07395; putative proteasome-type protease
K07396	limma voom	negative	positive	0.578733813615726	BH	0.795122837171962	K07396; putative protein-disulfide isomerase
K07397	limma voom	negative	positive	0.259465477330538	BH	0.562855946379696	yhfA; putative redox protein
K07399	limma voom	negative	positive	0.273344186676929	BH	0.578100720178621	resB, ccs1; cytochrome c biogenesis protein
K07400	limma voom	negative	positive	0.080667526475424	BH	0.297096011346837	nfuA; Fe/S biogenesis protein NfuA
K07401	limma voom	negative	positive	0.00714716550859947	BH	0.0909774609532141	K07401; selenoprotein W-related protein
K07402	limma voom	negative	positive	0.697701372085181	BH	0.865398981616008	xdhC; xanthine dehydrogenase accessory factor
K07403	limma voom	negative	positive	0.197236116090745	BH	0.489164886390883	nfeD; membrane-bound serine protease (ClpP class)
K07404	limma voom	negative	positive	0.832212375595111	BH	0.942379206982471	pgl; 6-phosphogluconolactonase [EC:3.1.1.31]
K07405	limma voom	negative	positive	0.3354968692845	BH	0.64217322252196	E3.2.1.1A; alpha-amylase [EC:3.2.1.1]
K07406	limma voom	negative	positive	0.972223701881716	BH	0.98525808022335	melA; alpha-galactosidase [EC:3.2.1.22]
K07407	limma voom	negative	positive	0.562381823085868	BH	0.781121377370915	E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]
K07442	limma voom	negative	positive	0.190437380268729	BH	0.48034117790711	TRM61, GCD14; tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]
K07443	limma voom	negative	positive	0.648312675194501	BH	0.838316762137719	ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
K07444	limma voom	negative	positive	0.604363685099429	BH	0.810183056743195	ypsC; putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
K07445	limma voom	negative	positive	0.238848488471114	BH	0.537123395126429	K07445; putative DNA methylase
K07446	limma voom	negative	positive	0.448393284238078	BH	0.689228419294253	trm-G10; tRNA (guanine10-N2)-dimethyltransferase [EC:2.1.1.213]
K07447	limma voom	negative	positive	0.00256997854624493	BH	0.052951309513154	ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K07448	limma voom	negative	positive	0.623100399166798	BH	0.820858869967472	mrr; restriction system protein
K07451	limma voom	negative	positive	0.0669607289938697	BH	0.266881966179089	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
K07452	limma voom	negative	positive	0.0838384997495044	BH	0.300747603686207	mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]
K07454	limma voom	negative	positive	0.89598984017641	BH	0.945019493091294	K07454; putative restriction endonuclease
K07455	limma voom	negative	positive	0.854467242234536	BH	0.943295563497489	recT; recombination protein RecT
K07456	limma voom	negative	positive	0.0777361596778594	BH	0.294197962069154	mutS2; DNA mismatch repair protein MutS2
K07457	limma voom	negative	positive	0.0827593812171658	BH	0.299206993631292	K07457; endonuclease III related protein
K07458	limma voom	negative	positive	0.254156847392006	BH	0.557043682149252	vsr; DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]
K07459	limma voom	negative	positive	0.399022072169877	BH	0.689228419294253	ybjD; putative ATP-dependent endonuclease of the OLD family
K07460	limma voom	negative	positive	0.026278122344197	BH	0.16672827364802	yraN; putative endonuclease
